9.54873698065057,9.53191697131842,5.335235008464,6.30489287369012,5.74115296945478,9.29811288416386,"NB"
0.0871330481022596,1.78562987456098,4.51753769469229,4.11876668280775,4.39952185128098,1.84264483861625,"NB"
6.05525600889197,4.91843698471558,4.32206653901441,3.69296628461226,3.73818881470399,5.54968467361853,"NB"
8.39444838277996,9.55169274518266,8.8841858538799,9.5387568376027,9.69897778099403,9.77361834980547,"NB"
1.28213392896578,1.001430737786,9.39454212691635,8.34343126509339,9.61083300272003,1.30722647998482,"NB"
5.06348124720946,5.30518706063209,9.51832255814224,8.67820276971906,9.99008914921433,5.14986315237035,"NB"
9.95602768845856,8.62503009987995,3.38214922643049,8.06926142796874,9.05334252864122,9.50443295761943,"NB"
8.40265470044687,9.68443461693823,8.22746887104586,4.02630279115464,5.6693905102828,8.88157729199156,"NB"
8.7224888545461,8.62829981185496,5.56928844777048,8.75633097812533,5.27785160303746,9.53093750122935,"NB"
9.48522388422862,9.51312778657302,3.29354451521383,5.82617771442919,8.22245439421386,9.22215083893389,"NB"
9.9574568788521,9.9350487603806,9.15201123105362,9.95292020961642,5.44171600435381,8.46080028358847,"NB"
8.99622741807252,8.33884584903717,8.19835410546511,5.09709903915594,9.89069361798465,9.54195265565068,"NB"
0.142364944331348,1.0338020180352,4.6755805129657,9.25661395397037,9.44739102898166,0.675266249570996,"NB"
0.0599369485862553,0.919820013921708,8.21949209785089,4.65801076689819,6.46106892501927,0.402570067439228,"NB"
1.65457692416385,0.408384142443538,4.06328341195097,9.58593641314656,4.04290368236072,1.64368826663122,"NB"
0.0053451070562005,1.12240475229919,5.07871857936103,9.15213679149747,6.02946599693012,1.95383601728827,"NB"
1.55343190627173,0.966164845041931,3.77291547438992,4.41543200461331,9.53297589160502,0.309368494898081,"NB"
0.490520890802145,0.854080529417843,8.17825443763286,8.31748407892883,5.26541978271074,1.18894147919491,"NB"
0.546248831320554,1.97467200411484,8.94742377800867,6.61761460358265,9.86113392235711,0.387688101734966,"NB"
6.50878164070168,6.42206080908475,2.9102163734572,8.75124350842088,8.99751453381032,5.90480526739705,"NB"
5.17868187612967,5.09445520250565,8.71280715148896,6.95925313075649,5.05163046427235,5.11311618481,"NB"
4.98640793033746,6.39990634038161,4.57198892480524,9.4252858008258,4.79089069583839,5.7579783435524,"NB"
4.88089448696394,4.34949885533834,5.3424652162157,4.62996266302529,9.44792133383453,7.15656949169698,"NB"
5.23746667401192,3.44798594991999,8.43193974485621,9.28456107107922,3.04793923125491,5.62781870794996,"NB"
